,ticker,date,price,marketCap
1147,SHEL,2024-11-06,67.6352310180664,213815887499.0
1148,TMO,2024-11-06,559.2642211914062,213797759999.0
1149,MCD,2024-11-06,292.24200439453125,211680000000.0
1150,AXP,2024-11-06,295.1600036621094,208973280000.0
1151,NOW,2024-11-06,994.47998046875,205020007840.0
1152,ABT,2024-11-06,116.80000305175781,204166400000.0
1153,CAT,2024-11-06,416.8800048828125,201853296000.0
1154,AZN,2024-11-06,63.849998474121094,197935000000.0
1155,GE,2024-11-06,180.75999450683594,197570680000.0
1156,IBM,2024-11-06,213.60000610351562,196576080000.0
1157,TXN,2024-11-06,214.97000122070312,196267610000.0
1158,PM,2024-11-06,125.30999755859375,194857050000.0
1159,GS,2024-11-06,593.0420532226562,193574304000.0
1160,QCOM,2024-11-06,172.0897979736328,192883850000.0
1161,ISRG,2024-11-06,515.5499877929688,183432689999.0
1162,INTU,2024-11-06,648.3900146484375,181549200000.0
1163,DIS,2024-11-06,98.45374298095703,179386460000.0
1164,DHR,2024-11-06,247.75999450683594,179130480000.0
1165,PDD,2024-11-06,120.56999969482422,178674441272.0
1166,CMCSA,2024-11-06,45.13999938964844,174285540000.0
1167,CCZ,2024-11-06,61.0,174285540000.0
1168,VZ,2024-11-06,41.15999984741211,173695200000.0
1169,RY,2024-11-06,122.72000122070312,173549887680.0
1170,TBB,2024-11-06,24.010000228881836,172920020000.0
1171,AMGN,2024-11-06,321.7900085449219,172801230000.0
1172,HSBC,2024-11-06,46.54338073730469,170764608000.0
1173,BKNG,2024-11-06,4992.91455078125,167044747190.0
1174,RTX,2024-11-06,121.58999633789062,162103788000.0
1175,T,2024-11-06,22.31999969482422,160748640000.0
1176,UBER,2024-11-06,74.36000061035156,156279437600.0
1177,PFE,2024-11-06,26.941530227661133,155049120000.0
1178,AMAT,2024-11-06,187.08004760742188,154141440000.0
1179,NEE,2024-11-06,74.0239028930664,153026820000.0
1180,SPGI,2024-11-06,489.13336181640625,152484888000.0
1181,BLK,2024-11-06,1024.7454833984375,152413360000.0
1182,PGR,2024-11-06,258.75,151574636598.0
1183,ARM,2024-11-06,144.67999267578125,151045920000.0
1184,UNP,2024-11-06,247.0644073486328,150982524000.0
1185,UL,2024-11-06,58.796714782714844,149223312875.0
1186,LOW,2024-11-06,261.7300109863281,148662640000.0
1187,ETN,2024-11-06,359.17999267578125,142630378000.0
1188,BHP,2024-11-06,55.939998626708984,141755680793.0
1189,TTE,2024-11-06,61.779998779296875,140891923866.0
1190,HON,2024-11-06,216.39999389648438,140746560000.0
1191,SYK,2024-11-06,369.0199890136719,140633522000.0
1192,SCHW,2024-11-06,75.49118041992188,138395250000.0
1193,KKR,2024-11-06,152.27000427246094,135131248779.0
1194,MUFG,2024-11-06,11.449999809265137,134007803615.0
1195,ANET,2024-11-06,105.77999877929688,133063623840.0
1196,COP,2024-11-06,112.84146118164062,131960564340.0
1197,C,2024-11-06,69.02999877929688,131150097000.0
1198,LMT,2024-11-06,548.3803100585938,131057250000.0
1199,TJX,2024-11-06,115.62999725341797,130315010000.0
1200,NVDA,2024-11-07,148.8697509765625,3652473040000.0
1201,AAPL,2024-11-07,227.22999572753906,3451324285200.0
1202,MSFT,2024-11-07,424.58013916015625,3162221190000.0
1203,GOOG,2024-11-07,182.0734405517578,2221417500000.0
1204,GOOGL,2024-11-07,180.5430908203125,2221417500000.0
1205,AMZN,2024-11-07,210.0500030517578,2205735050000.0
1206,META,2024-11-07,591.22314453125,1496409300000.0
1207,TSM,2024-11-07,201.19000244140625,1043290864000.0
1208,TSLA,2024-11-07,296.9100036621094,949518180000.0
1209,AVGO,2024-11-07,183.80999755859375,857106030000.0
1210,LLY,2024-11-07,797.4500122070312,718502450000.0
1211,JPM,2024-11-07,236.3800048828125,676188628000.0
1212,WMT,2024-11-07,83.66463470458984,674489400000.0
1213,V,2024-11-07,305.79998779296875,604394587500.0
1214,UNH,2024-11-07,603.1366577148438,563068500000.0
1215,XOM,2024-11-07,121.1500015258789,523004550000.0
1216,ORCL,2024-11-07,186.3699951171875,519860700000.0
1217,HDB,2024-11-07,63.75,486462106297.0
1218,NVO,2024-11-07,107.62999725341797,479782251000.0
1219,MA,2024-11-07,517.8800048828125,478086310000.0
1220,COST,2024-11-07,913.9299926757812,405796801090.0
1221,HD,2024-11-07,397.3475646972656,395445600000.0
1222,PG,2024-11-07,163.41000366210938,385026642000.0
1223,BAC,2024-11-07,44.5223388671875,381152987613.0
1224,JNJ,2024-11-07,155.48243713378906,380525071996.0
1225,ABBV,2024-11-07,200.50999450683594,355303720000.0
1226,FMX,2024-11-07,97.01000213623047,347123730452.0
1227,NFLX,2024-11-07,796.5399780273438,341109493060.0
1228,CRM,2024-11-07,310.4258117675781,299281140000.0
1229,CVX,2024-11-07,156.77000427246094,285755652900.0
1230,SAP,2024-11-07,240.19000244140625,280061540000.0
1231,KO,2024-11-07,63.1807975769043,274438260000.0
1232,TMUS,2024-11-07,230.6582489013672,270139976664.0
1233,ASML,2024-11-07,677.2100219726562,266278972000.0
1234,MRK,2024-11-07,100.36658477783203,257072970000.0
1235,BABA,2024-11-07,100.13999938964844,247002053728.0
1236,AMD,2024-11-07,149.82000732421875,242708400000.0
1237,TM,2024-11-07,178.4499969482422,240363442889.0
1238,WFC,2024-11-07,69.41999816894531,236326735999.0
1239,CSCO,2024-11-07,58.08000183105469,233365440000.0
1240,BX,2024-11-07,176.3000030517578,229731723222.0
1241,ACN,2024-11-07,360.7099914550781,228430308683.0
1242,PEP,2024-11-07,162.61537170410156,225172000000.0
1243,ADBE,2024-11-07,500.9200134277344,222909400000.0
1244,LIN,2024-11-07,464.0625,222337331140.0
1245,MS,2024-11-07,128.44000244140625,217801446699.0
1246,NVS,2024-11-07,107.08000183105469,215444960000.0
1247,SHEL,2024-11-07,67.89250946044922,214629232500.0
1248,TMO,2024-11-07,555.47705078125,212349980000.0
1249,MCD,2024-11-07,292.8980712890625,212248800000.0
1250,NOW,2024-11-07,1015.280029296875,209308094240.0
1251,AXP,2024-11-07,286.82000732421875,203068560000.0
1252,ABT,2024-11-07,115.30000305175781,201544400000.0
1253,AZN,2024-11-07,64.69000244140625,200539000000.0
1254,TXN,2024-11-07,217.5399932861328,198614020000.0
1255,CAT,2024-11-07,408.2099914550781,197655282000.0
1256,IBM,2024-11-07,213.69000244140625,196658907000.0
1257,GE,2024-11-07,178.85000610351562,195483050000.0
1258,QCOM,2024-11-07,172.0102081298828,192794650000.0
1259,PM,2024-11-07,123.77999877929688,192477900000.0
1260,GS,2024-11-07,579.3001098632812,189088816000.0
1261,INTU,2024-11-07,674.1500244140625,188762000000.0
1262,ISRG,2024-11-07,524.280029296875,186538824000.0
1263,PDD,2024-11-07,125.87000274658203,186528588562.0
1264,DIS,2024-11-07,98.49356842041016,179459020000.0
1265,DHR,2024-11-07,246.10000610351562,177930300000.0
1266,RY,2024-11-07,124.55000305175781,176137862700.0
1267,TBB,2024-11-07,24.1299991607666,173784260000.0
1268,AMGN,2024-11-07,321.9100036621094,172865670000.0
1269,HSBC,2024-11-07,46.86000061035156,171926272000.0
1270,VZ,2024-11-07,40.56999969482422,171163200000.0
1271,CCZ,2024-11-07,60.630001068115234,170617590000.0
1272,CMCSA,2024-11-07,44.189998626708984,170617590000.0
1273,BKNG,2024-11-07,4912.7275390625,164361978870.0
1274,RTX,2024-11-07,120.08000183105469,160090656000.0
1275,AMAT,2024-11-07,193.63462829589844,159541980000.0
1276,T,2024-11-07,22.040000915527344,158732080000.0
1277,ARM,2024-11-07,150.64999389648438,157278600000.0
1278,PFE,2024-11-07,27.03999900817871,155615820000.0
1279,SPGI,2024-11-07,496.23095703125,154697520000.0
1280,UBER,2024-11-07,73.12999725341797,153694395800.0
1281,BLK,2024-11-07,1030.954833984375,153336880000.0
1282,NEE,2024-11-07,74.12324523925781,153232170000.0
1283,LOW,2024-11-07,266.29998779296875,151258400000.0
1284,UL,2024-11-07,59.134002685546875,150079326481.0
1285,PGR,2024-11-07,255.27000427246094,149536067573.0
1286,UNP,2024-11-07,241.1684112548828,147379456000.0
1287,BHP,2024-11-07,57.75,146342341183.0
1288,ETN,2024-11-07,360.55999755859375,143206173000.0
1289,TTE,2024-11-07,62.75,143104050220.0
1290,HON,2024-11-07,217.5,141462000000.0
1291,SYK,2024-11-07,369.8299865722656,140942213000.0
1292,ANET,2024-11-07,107.75499725341797,135554321280.0
1293,MUFG,2024-11-07,11.510000228881836,134710027913.0
1294,KKR,2024-11-07,150.7100067138672,133746834593.0
1295,SCHW,2024-11-07,72.91999816894531,133681590000.0
1296,TJX,2024-11-07,116.8499984741211,131689950000.0
1297,LMT,2024-11-07,548.4002075195312,131062000000.0
1298,COP,2024-11-07,111.6199951171875,130532143200.0
1299,SNY,2024-11-07,51.72999954223633,129635379999.0
1300,NVDA,2024-11-08,147.6198272705078,3621806790000.0
1301,AAPL,2024-11-08,226.9600067138672,3443434850400.0
1302,MSFT,2024-11-08,421.6959228515625,3140739820000.0
1303,GOOG,2024-11-08,179.65618896484375,2191921500000.0
1304,GOOGL,2024-11-08,178.14584350585938,2191921500000.0
1305,AMZN,2024-11-08,208.17999267578125,2186098180000.0
1306,META,2024-11-08,588.8650512695312,1490440860000.0
1307,TSM,2024-11-08,201.1999969482422,1043342720000.0
1308,TSLA,2024-11-08,321.2200012207031,1027261560000.0
1309,AVGO,2024-11-08,183.63999938964844,856313319999.0
1310,LLY,2024-11-08,831.5399780273438,749217540000.0
1311,WMT,2024-11-08,84.64247131347656,682372520000.0
1312,JPM,2024-11-08,236.97999572753906,677904988000.0
1313,V,2024-11-08,307.8699951171875,608485813125.0
1314,UNH,2024-11-08,613.4570922851562,572703300000.0
1315,ORCL,2024-11-08,189.25,528007500000.0
1316,XOM,2024-11-08,121.11000061035156,522831870000.0
1317,HDB,2024-11-08,64.08999633789062,489056570864.0
1318,MA,2024-11-08,524.760009765625,484353480000.0
1319,NVO,2024-11-08,107.19999694824219,477865440000.0
1320,COST,2024-11-08,943.7999877929688,419059469400.0
1321,HD,2024-11-08,403.7737121582031,401841000000.0
1322,PG,2024-11-08,167.7100067138672,395158302000.0
1323,BAC,2024-11-08,44.88034439086914,384217876501.0
1324,JNJ,2024-11-08,154.2324676513672,377465915544.0
1325,ABBV,2024-11-08,199.5,353514000000.0
1326,FMX,2024-11-08,96.87000274658203,346622778774.0
1327,NFLX,2024-11-08,795.0399780273438,340467134560.0
1328,CRM,2024-11-08,321.5830993652344,310037850000.0
1329,CVX,2024-11-08,156.92999267578125,286047296100.0
1330,SAP,2024-11-08,237.55999755859375,276994960000.0
1331,KO,2024-11-08,63.438838958740234,275559120000.0
1332,TMUS,2024-11-08,234.4645233154297,274597770569.0
1333,ASML,2024-11-08,669.469970703125,263235604000.0
1334,MRK,2024-11-08,102.10269165039062,261519720000.0
1335,AMD,2024-11-08,147.9499969482422,239678999999.0
1336,WFC,2024-11-08,70.04000091552734,237071392000.0
1337,CSCO,2024-11-08,58.060001373291016,233285080000.0
1338,BABA,2024-11-08,94.19000244140625,232325978037.0
1339,TM,2024-11-08,172.02999877929688,231716016140.0
1340,BX,2024-11-08,177.4600067138672,231243287595.0
1341,PEP,2024-11-08,163.71600341796875,226696030000.0
1342,ACN,2024-11-08,355.5299987792969,225149920008.0
1343,ADBE,2024-11-08,494.67999267578125,220132600000.0
1344,MS,2024-11-08,129.52999877929688,219649808400.0
1345,LIN,2024-11-08,458.09063720703125,219476135760.0
1346,MCD,2024-11-08,297.18231201171875,215258400000.0
1347,NVS,2024-11-08,106.44999694824219,214177400000.0
1348,TMO,2024-11-08,551.3301391601562,210764680000.0
1349,SHEL,2024-11-08,66.35871887207031,209780445000.0
1350,NOW,2024-11-08,1008.0800170898438,207823756640.0
1351,ABT,2024-11-08,116.58999633789062,203799320000.0
1352,AXP,2024-11-08,287.6000061035156,203620800000.0
1353,GE,2024-11-08,184.80999755859375,201997330000.0
1354,TXN,2024-11-08,220.2899932861328,201124770000.0
1355,AZN,2024-11-08,64.48999786376953,199918999999.0
1356,IBM,2024-11-08,213.72000122070312,196686516000.0
1357,PM,2024-11-08,126.23999786376953,196303200000.0
1358,INTU,2024-11-08,684.219970703125,191581600000.0
1359,GS,2024-11-08,586.3551635742188,191391648000.0
1360,ISRG,2024-11-08,536.4500122070312,190868910000.0
1361,QCOM,2024-11-08,170.02061462402344,190564650000.0
1362,CAT,2024-11-08,393.3699951171875,190469754000.0
1363,DIS,2024-11-08,98.58316802978516,179622280000.0
1364,DHR,2024-11-08,245.38999938964844,177416970000.0
1365,RY,2024-11-08,123.62999725341797,174836804220.0
1366,AMGN,2024-11-08,325.2799987792969,174675360000.0
1367,PDD,2024-11-08,117.80999755859375,174584357023.0
1368,TBB,2024-11-08,24.229999542236328,174504460000.0
1369,VZ,2024-11-08,40.47999954223633,170825600000.0
1370,CMCSA,2024-11-08,43.90999984741211,169536510000.0
1371,CCZ,2024-11-08,60.79999923706055,169536510000.0
1372,BKNG,2024-11-08,4935.09033203125,165110161270.0
1373,RTX,2024-11-08,123.55000305175781,164716860000.0
1374,HSBC,2024-11-08,44.959999084472656,163213792000.0
1375,T,2024-11-08,22.34000015258789,160892680000.0
1376,NEE,2024-11-08,76.45759582519531,158057895000.0
1377,AMAT,2024-11-08,191.5794677734375,157848660000.0
1378,SPGI,2024-11-08,501.9409484863281,156477584000.0
1379,LOW,2024-11-08,271.1000061035156,153984800000.0
1380,ARM,2024-11-08,147.47999572753906,153969120000.0
1381,BLK,2024-11-08,1034.158935546875,153813440000.0
1382,PGR,2024-11-08,261.5199890136719,153197290679.0
1383,PFE,2024-11-08,26.719999313354492,151422240000.0
1384,UBER,2024-11-08,72.04000091552734,151403586400.0
1385,UL,2024-11-08,59.0,148543537366.0
1386,UNP,2024-11-08,240.1045684814453,146729324000.0
1387,ETN,2024-11-08,366.6700134277344,145604657000.0
1388,SYK,2024-11-08,375.9599914550781,143278356000.0
1389,HON,2024-11-08,219.49000549316406,142756296000.0
1390,BHP,2024-11-08,55.189998626708984,139855130907.0
1391,TTE,2024-11-08,61.22999954223633,139637625418.0
1392,KKR,2024-11-08,152.1999969482422,135069127630.0
1393,SCHW,2024-11-08,73.9000015258789,135015300000.0
1394,MUFG,2024-11-08,11.529999732971191,134944102679.0
1395,LMT,2024-11-08,561.0408935546875,134082999999.0
1396,VRTX,2024-11-08,516.739990234375,133318920000.0
1397,TJX,2024-11-08,117.83000183105469,132794410000.0
1398,PLTR,2024-11-08,58.38999938964844,131379368480.0
1399,C,2024-11-08,68.62999725341797,130390136999.0
1400,NVDA,2024-11-11,145.24998474121094,3563663580000.0
1401,AAPL,2024-11-11,224.22999572753906,3402015317700.0
1402,MSFT,2024-11-11,417.1749572753906,3107068330000.0
1403,GOOGL,2024-11-11,180.1435546875,2216501500000.0
1404,GOOG,2024-11-11,181.7637939453125,2216501500000.0
1405,AMZN,2024-11-11,206.83999633789062,2172026840000.0
1406,META,2024-11-11,582.699951171875,1474836930000.0
1407,TSLA,2024-11-11,350.0,1119300000000.0
1408,TSM,2024-11-11,194.0500030517578,1006265680000.0
1409,AVGO,2024-11-11,178.91000366210938,834257330000.0
1410,LLY,2024-11-11,832.4400024414062,750028440000.0
1411,JPM,2024-11-11,239.2899932861328,684512974000.0
1412,WMT,2024-11-11,84.02383422851562,677385240000.0
1413,V,2024-11-11,310.9200134277344,614513947500.0
1414,UNH,2024-11-11,622.8610229492188,577105750000.0
1415,XOM,2024-11-11,120.47000122070312,537537140000.0
1416,ORCL,2024-11-11,189.1300048828125,527672700000.0
1417,HDB,2024-11-11,64.5199966430664,492337805463.0
1418,MA,2024-11-11,530.1199951171875,489300760000.0
1419,NVO,2024-11-11,109.08999633789062,487139086764.0
1420,COST,2024-11-11,932.8800048828125,414210847440.0
1421,HD,2024-11-11,406.1512145996094,404207100000.0
1422,PG,2024-11-11,166.02999877929688,391199886000.0
1423,JNJ,2024-11-11,153.80587768554688,376286270266.0
1424,BAC,2024-11-11,45.82509231567383,360253440000.0
1425,FMX,2024-11-11,96.19999694824219,355918577510.0
1426,NFLX,2024-11-11,805.4400024414062,344920820160.0
1427,CRM,2024-11-11,341.3405456542969,329085990000.0
1428,ABBV,2024-11-11,174.42999267578125,308566670000.0
1429,CVX,2024-11-11,156.5,281752584000.0
1430,TMUS,2024-11-11,237.46371459960938,278110325451.0
1431,SAP,2024-11-11,235.86000061035156,275012760000.0
1432,KO,2024-11-11,62.883056640625,273144960000.0
1433,ASML,2024-11-11,671.3099975585938,263959091999.0
1434,MRK,2024-11-11,99.93008422851562,255051396505.0
1435,WFC,2024-11-11,72.55999755859375,245601088000.0
1436,AMD,2024-11-11,147.35000610351562,238707000000.0
1437,BX,2024-11-11,183.16000366210938,238670802186.0
1438,BABA,2024-11-11,95.41999816894531,235359855869.0
1439,TM,2024-11-11,174.10000610351562,234504205138.0
1440,CSCO,2024-11-11,58.630001068115234,233933700000.0
1441,ACN,2024-11-11,357.29998779296875,226270825019.0
1442,PEP,2024-11-11,162.8731689453125,225528980000.0
1443,ADBE,2024-11-11,504.4800109863281,224493600000.0
1444,LIN,2024-11-11,455.059814453125,218024043280.0
1445,MCD,2024-11-11,299.72698974609375,216106550999.0
1446,NOW,2024-11-11,1036.010009765625,213581749580.0
1447,NVS,2024-11-11,105.66999816894531,212608040000.0
1448,MS,2024-11-11,133.52000427246094,212029760000.0
1449,SHEL,2024-11-11,66.1410140991211,209092230000.0
1450,TMO,2024-11-11,546.513671875,208923439999.0
1451,AXP,2024-11-11,292.9700012207031,207422760000.0
1452,ABT,2024-11-11,116.80000305175781,202584453558.0
1453,GE,2024-11-11,184.55999755859375,201724080000.0
1454,AZN,2024-11-11,64.79000091552734,200849000000.0
1455,TXN,2024-11-11,215.8699951171875,197089310000.0
1456,IBM,2024-11-11,213.57000732421875,196548471000.0
1457,GS,2024-11-11,599.3707275390625,195640032000.0
1458,INTU,2024-11-11,697.3499755859375,195258000000.0
1459,PM,2024-11-11,124.94999694824219,194297250000.0
1460,CAT,2024-11-11,396.5400085449219,192004668000.0
1461,ISRG,2024-11-11,535.75,190619850000.0
1462,QCOM,2024-11-11,167.41424560546875,187643350000.0
1463,DIS,2024-11-11,100.41505432128906,182960040000.0
1464,DHR,2024-11-11,243.25,175869750000.0
1465,RY,2024-11-11,124.04000091552734,175416623760.0
1466,PDD,2024-11-11,117.1500015258789,173606293398.0
1467,TBB,2024-11-11,24.079999923706055,173424160000.0
1468,AMGN,2024-11-11,321.80999755859375,172811970000.0
1469,VZ,2024-11-11,40.439998626708984,170656800000.0
1470,CCZ,2024-11-11,61.40999984741211,170656200000.0
1471,CMCSA,2024-11-11,44.20000076293945,170656200000.0
1472,BKNG,2024-11-11,5057.01806640625,169189425400.0
1473,RTX,2024-11-11,124.55999755859375,166063392000.0
1474,HSBC,2024-11-11,45.31999969482422,164520664000.0
1475,T,2024-11-11,22.309999465942383,160676620000.0
1476,SPGI,2024-11-11,506.3731994628906,157859312000.0
1477,BLK,2024-11-11,1048.6470947265625,155968320000.0
1478,LOW,2024-11-11,274.510009765625,155921680000.0
1479,NEE,2024-11-11,75.40465545654297,155881185000.0
1480,AMAT,2024-11-11,188.1175994873047,154996320000.0
1481,PGR,2024-11-11,259.8900146484375,152191584000.0
1482,UBER,2024-11-11,71.6500015258789,150583939000.0
1483,ARM,2024-11-11,141.96499633789062,148926530000.0
1484,PFE,2024-11-11,26.239999771118164,148702080000.0
1485,ETN,2024-11-11,371.95001220703125,147701345000.0
1486,UNP,2024-11-11,240.56192016601562,147008820000.0
1487,UL,2024-11-11,58.22999954223633,146604918319.0
1488,HON,2024-11-11,225.24000549316406,146496096000.0
1489,SYK,2024-11-11,378.8599853515625,144383546000.0
1490,SCHW,2024-11-11,77.8499984741211,142387650000.0
1491,TTE,2024-11-11,61.08000183105469,139295544023.0
1492,KKR,2024-11-11,155.89999389648438,138352674096.0
1493,MUFG,2024-11-11,11.600000381469727,136041569608.0
1494,BHP,2024-11-11,53.529998779296875,135648580494.0
1495,PLTR,2024-11-11,60.2400016784668,135541927680.0
1496,LMT,2024-11-11,567.0233764648438,135512750000.0
1497,TJX,2024-11-11,118.05999755859375,133053620000.0
1498,C,2024-11-11,69.80000305175781,132613020000.0
1499,BSX,2024-11-11,88.4800033569336,130304496000.0
1500,NVDA,2024-11-12,148.27976989746094,3637998570000.0
1501,AAPL,2024-11-12,224.22999572753906,3402015317700.0
1502,MSFT,2024-11-12,422.1849365234375,3144381990000.0
1503,GOOG,2024-11-12,183.11227416992188,2232109800000.0
1504,GOOGL,2024-11-12,181.41207885742188,2232109800000.0
1505,AMZN,2024-11-12,208.91000366210938,2193763910000.0
1506,META,2024-11-12,584.3486328125,1479009780000.0
1507,TSLA,2024-11-12,328.489990234375,1050511020000.0
1508,TSM,2024-11-12,191.77000427246094,994442512000.0
1509,AVGO,2024-11-12,176.22000122070312,821713860000.0
1510,LLY,2024-11-12,818.8599853515625,737792860000.0
1511,JPM,2024-11-12,239.55999755859375,685285336000.0
1512,WMT,2024-11-12,84.80210876464844,683659560000.0
1513,V,2024-11-12,309.8500061035156,612300337500.0
1514,UNH,2024-11-12,612.3214111328125,567340410000.0
1515,XOM,2024-11-12,120.3499984741211,537001700000.0
1516,ORCL,2024-11-12,189.5800018310547,528928200000.0
1517,MA,2024-11-12,529.1699829101562,488423909999.0
1518,NVO,2024-11-12,107.05999755859375,478074164717.0
1519,HDB,2024-11-12,62.13999938964844,474176553495.0
1520,COST,2024-11-12,932.3800048828125,413988840940.0
1521,HD,2024-11-12,400.9684753417969,399049200000.0
1522,PG,2024-11-12,165.83999633789062,390752208000.0
1523,JNJ,2024-11-12,151.42498779296875,370461405401.0
1524,BAC,2024-11-12,45.60630798339844,358533480000.0
1525,NFLX,2024-11-12,819.5,350941860500.0
1526,FMX,2024-11-12,93.13999938964844,344597258932.0
1527,CRM,2024-11-12,340.7611999511719,328527450000.0
1528,ABBV,2024-11-12,171.08999633789062,302658210000.0
1529,CVX,2024-11-12,155.2899932861328,279574177440.0
1530,TMUS,2024-11-12,238.14126586914062,278903859445.0
1531,SAP,2024-11-12,234.47000122070312,273392020000.0
1532,KO,2024-11-12,62.72426223754883,272455200000.0
1533,ASML,2024-11-12,669.1799926757812,263121575999.0
1534,MRK,2024-11-12,97.79715728759766,249607531694.0
1535,WFC,2024-11-12,72.5999984741211,245736479999.0
1536,TM,2024-11-12,174.99000549316406,235635644152.0
1537,BX,2024-11-12,180.66000366210938,235413120348.0
1538,ADBE,2024-11-12,526.4199829101562,234256899999.0
1539,CSCO,2024-11-12,58.709999084472656,234252900000.0
1540,AMD,2024-11-12,143.6300048828125,232680600000.0
1541,ACN,2024-11-12,360.6099853515625,228366980716.0
1542,BABA,2024-11-12,91.77999877929688,226381550740.0
1543,PEP,2024-11-12,162.95249938964844,225638820000.0
1544,LIN,2024-11-12,454.2123718261719,217618030580.0
1545,NOW,2024-11-12,1048.2900390625,216113369820.0
1546,MCD,2024-11-12,296.86419677734375,214042454999.0
1547,NVS,2024-11-12,104.91999816894531,211099040000.0
1548,MS,2024-11-12,132.30999755859375,210108280000.0
1549,TMO,2024-11-12,540.3483276367188,206566500000.0
1550,SHEL,2024-11-12,64.8843002319336,205119352499.0
1551,AXP,2024-11-12,288.510009765625,204265080000.0
1552,AZN,2024-11-12,65.19000244140625,202089000000.0
1553,ABT,2024-11-12,116.44000244140625,201960049420.0
1554,GE,2024-11-12,182.63999938964844,199625520000.0
1555,INTU,2024-11-12,699.469970703125,195851600000.0
1556,TXN,2024-11-12,212.77999877929688,194268140000.0
1557,IBM,2024-11-12,210.86000061035156,194054458000.0
1558,PM,2024-11-12,124.22000122070312,193162100000.0
1559,GS,2024-11-12,589.6688232421875,192473232000.0
1560,ISRG,2024-11-12,537.0700073242188,191089506000.0
1561,CAT,2024-11-12,393.010009765625,190295442000.0
1562,DIS,2024-11-12,100.54447937011719,183195860000.0
1563,QCOM,2024-11-12,162.5596466064453,182202150000.0
1564,RY,2024-11-12,123.88999938964844,175204494660.0
1565,DHR,2024-11-12,239.60000610351562,173230800000.0
1566,TBB,2024-11-12,23.90999984741211,172199820000.0
1567,VZ,2024-11-12,40.400001525878906,170488000000.0
1568,CMCSA,2024-11-12,44.040000915527344,170038440000.0
1569,CCZ,2024-11-12,61.150001525878906,170038440000.0
1570,PDD,2024-11-12,113.80000305175781,168641879545.0
1571,BKNG,2024-11-12,5014.6083984375,167770550920.0
1572,RTX,2024-11-12,123.37000274658203,164476884000.0
1573,HSBC,2024-11-12,44.619998931884766,161979524000.0
1574,AMGN,2024-11-12,298.8399963378906,160477080000.0
1575,T,2024-11-12,22.149999618530273,159524300000.0
1576,SPGI,2024-11-12,502.5898132324219,156679864000.0
1577,PGR,2024-11-12,262.3399963378906,153626304000.0
1578,AMAT,2024-11-12,186.17218017578125,153393420000.0
1579,BLK,2024-11-12,1031.2432861328125,153379800000.0
1580,LOW,2024-11-12,269.8999938964844,153303200000.0
1581,NEE,2024-11-12,73.76564025878906,152492910000.0
1582,HON,2024-11-12,233.91000366210938,152135064000.0
1583,UBER,2024-11-12,71.37000274658203,149995474200.0
1584,PFE,2024-11-12,26.190000534057617,148418730000.0
1585,SYK,2024-11-12,387.1099853515625,147527621000.0
1586,ARM,2024-11-12,139.9199981689453,146776080000.0
1587,ETN,2024-11-12,368.989990234375,146525929000.0
1588,UNP,2024-11-12,237.53936767578125,145149564000.0
1589,UL,2024-11-12,57.56999969482422,144943244850.0
1590,SCHW,2024-11-12,78.19000244140625,143009510000.0
1591,SHOP,2024-11-12,108.91999816894531,140387007932.0
1592,KKR,2024-11-12,153.16000366210938,135921074821.0
1593,TTE,2024-11-12,59.56999969482422,135851924647.0
1594,MUFG,2024-11-12,11.569999694824219,135689737963.0
1595,TJX,2024-11-12,119.8499984741211,135070950000.0
1596,PLTR,2024-11-12,59.849998474121094,134664415200.0
1597,LMT,2024-11-12,562.4321899414062,134415500000.0
1598,BHP,2024-11-12,52.599998474121094,133291898636.0
1599,C,2024-11-12,69.0199966430664,131131098000.0
1600,NVDA,2024-11-13,146.25991821289062,3588441910000.0
1601,AAPL,2024-11-13,225.1199951171875,3415518388800.0
1602,MSFT,2024-11-13,424.3506164550781,3160511600000.0
1603,AMZN,2024-11-13,214.10000610351562,2248264100000.0
1604,GOOGL,2024-11-13,178.67523193359375,2198435200000.0
1605,GOOG,2024-11-13,180.2854766845703,2198435200000.0
1606,META,2024-11-13,579.5325317382812,1466820000000.0
1607,TSLA,2024-11-13,330.239990234375,1056107520000.0
1608,TSM,2024-11-13,186.66000366210938,967944096000.0
1609,AVGO,2024-11-13,173.5800018310547,809403540000.0
1610,LLY,2024-11-13,811.8099975585938,731440810000.0
1611,JPM,2024-11-13,241.16000366210938,689862296000.0
1612,WMT,2024-11-13,85.31098937988281,687762000000.0
1613,V,2024-11-13,309.4800109863281,611667877500.0
1614,UNH,2024-11-13,603.5550537109375,559218010000.0
1615,XOM,2024-11-13,121.47000122070312,541999140000.0
1616,ORCL,2024-11-13,189.6300048828125,529067700000.0
1617,MA,2024-11-13,521.8800048828125,481695240000.0
1618,NVO,2024-11-13,106.91000366210938,477404342891.0
1619,HDB,2024-11-13,61.380001068115234,468377162110.0
1620,COST,2024-11-13,933.72998046875,414588258490.0
1621,HD,2024-11-13,408.041259765625,406088100000.0
1622,PG,2024-11-13,166.5800018310547,392495796000.0
1623,JNJ,2024-11-13,152.0202178955078,368894345520.0
1624,BAC,2024-11-13,45.616249084472656,358611660000.0
1625,NFLX,2024-11-13,830.469970703125,355639642330.0
1626,FMX,2024-11-13,92.75,343154345780.0
1627,CRM,2024-11-13,341.3305358886719,329076360000.0
1628,ABBV,2024-11-13,170.35000610351562,301349150000.0
